ts,asset,dw,regime
2026-02-04T13:00:00+00:00,BTC,1.25237e-05,capitulation
2026-02-04T14:00:00+00:00,BNB,0.0003105128,capitulation
2026-02-04T14:00:00+00:00,BTC,0.0003105128,capitulation
2026-02-04T15:00:00+00:00,BNB,4.545e-06,capitulation
2026-02-04T15:00:00+00:00,BTC,4.545e-06,capitulation
2026-02-04T16:00:00+00:00,BNB,4.0992e-06,capitulation
2026-02-04T16:00:00+00:00,BTC,4.0992e-06,capitulation
2026-02-04T17:00:00+00:00,BNB,2.85547e-05,capitulation
2026-02-04T17:00:00+00:00,BTC,2.85547e-05,capitulation
2026-02-04T18:00:00+00:00,BNB,0.0001469725,capitulation
2026-02-04T18:00:00+00:00,BTC,0.0001469725,capitulation
2026-02-04T19:00:00+00:00,BNB,0.0001550859,capitulation
2026-02-04T19:00:00+00:00,BTC,0.0001550859,capitulation
2026-02-04T20:00:00+00:00,BNB,7.1295e-05,capitulation
2026-02-04T20:00:00+00:00,BTC,7.1295e-05,capitulation
2026-02-04T21:00:00+00:00,BNB,1.76871e-05,capitulation
2026-02-04T21:00:00+00:00,BTC,1.76871e-05,capitulation
2026-02-04T22:00:00+00:00,BNB,6.24237e-05,capitulation
2026-02-04T22:00:00+00:00,BTC,6.24237e-05,capitulation
2026-02-04T23:00:00+00:00,BNB,4.6861e-06,capitulation
2026-02-04T23:00:00+00:00,BTC,4.6861e-06,capitulation
2026-02-05T00:00:00+00:00,BNB,0.0001061752,capitulation
2026-02-05T00:00:00+00:00,BTC,0.0001061752,capitulation
2026-02-05T01:00:00+00:00,BNB,0.0043401024,capitulation
2026-02-05T01:00:00+00:00,BTC,0.0043401024,capitulation
2026-02-05T02:00:00+00:00,BNB,5.97e-07,capitulation
2026-02-05T02:00:00+00:00,BTC,5.97e-07,capitulation
2026-02-05T03:00:00+00:00,BNB,9.02412e-05,capitulation
2026-02-05T03:00:00+00:00,BTC,9.02412e-05,capitulation
2026-02-05T04:00:00+00:00,BNB,3.8638e-06,capitulation
2026-02-05T04:00:00+00:00,BTC,3.8638e-06,capitulation
2026-02-05T05:00:00+00:00,BNB,5.3781e-06,capitulation
2026-02-05T05:00:00+00:00,BTC,5.3781e-06,capitulation
2026-02-05T06:00:00+00:00,BNB,6.486e-07,capitulation
2026-02-05T06:00:00+00:00,BTC,6.486e-07,capitulation
2026-02-05T07:00:00+00:00,BNB,9.7496e-06,capitulation
2026-02-05T07:00:00+00:00,BTC,9.7496e-06,capitulation
2026-02-05T08:00:00+00:00,BNB,6.901e-07,capitulation
2026-02-05T08:00:00+00:00,BTC,6.901e-07,capitulation
2026-02-05T09:00:00+00:00,BNB,2.24798e-05,capitulation
2026-02-05T09:00:00+00:00,BTC,2.24798e-05,capitulation
2026-02-05T10:00:00+00:00,BNB,5.63138e-05,capitulation
2026-02-05T10:00:00+00:00,BTC,5.63138e-05,capitulation
2026-02-05T11:00:00+00:00,BNB,5.6921e-05,capitulation
2026-02-05T11:00:00+00:00,BTC,5.6921e-05,capitulation
2026-02-05T12:00:00+00:00,BNB,3.33089e-05,capitulation
2026-02-05T12:00:00+00:00,BTC,3.33089e-05,capitulation
2026-02-05T13:00:00+00:00,BNB,5.64497e-05,capitulation
2026-02-05T13:00:00+00:00,BTC,5.64497e-05,capitulation
2026-02-05T14:00:00+00:00,BNB,8.047e-06,capitulation
2026-02-05T14:00:00+00:00,BTC,8.047e-06,capitulation
2026-02-05T15:00:00+00:00,BNB,8.45369e-05,capitulation
2026-02-05T15:00:00+00:00,BTC,8.45369e-05,capitulation
2026-02-05T16:00:00+00:00,BNB,0.0001532707,capitulation
2026-02-05T16:00:00+00:00,BTC,0.0001532707,capitulation
2026-02-05T17:00:00+00:00,BNB,0.000116796,capitulation
2026-02-05T17:00:00+00:00,BTC,0.000116796,capitulation
2026-02-05T18:00:00+00:00,BNB,0.0005884163,capitulation
2026-02-05T18:00:00+00:00,BTC,0.0005884163,capitulation
2026-02-05T19:00:00+00:00,BNB,3.37704e-05,capitulation
2026-02-05T19:00:00+00:00,BTC,3.37704e-05,capitulation
2026-02-05T20:00:00+00:00,BNB,0.0001140796,capitulation
2026-02-05T20:00:00+00:00,BTC,0.0001140796,capitulation
2026-02-05T21:00:00+00:00,BNB,0.0002984261,capitulation
2026-02-05T21:00:00+00:00,BTC,0.0002984261,capitulation
2026-02-05T22:00:00+00:00,BNB,1.45978e-05,capitulation
2026-02-05T22:00:00+00:00,BTC,1.45978e-05,capitulation
2026-02-05T23:00:00+00:00,BNB,9.87487e-05,capitulation
2026-02-05T23:00:00+00:00,BTC,9.87487e-05,capitulation
2026-02-06T00:00:00+00:00,BNB,0.0001183999,capitulation
2026-02-06T00:00:00+00:00,BTC,0.0001183999,capitulation
2026-02-06T01:00:00+00:00,BNB,0.007761304,capitulation
2026-02-06T01:00:00+00:00,BTC,0.007761304,capitulation
2026-02-06T02:00:00+00:00,BNB,0.0002360214,capitulation
2026-02-06T02:00:00+00:00,BTC,0.0002360214,capitulation
2026-02-06T03:00:00+00:00,BNB,2.189e-05,capitulation
2026-02-06T03:00:00+00:00,BTC,2.189e-05,capitulation
2026-02-06T04:00:00+00:00,BNB,1.66522e-05,capitulation
2026-02-06T04:00:00+00:00,BTC,1.66522e-05,capitulation
2026-02-06T05:00:00+00:00,BNB,3.48587e-05,capitulation
2026-02-06T05:00:00+00:00,BTC,3.48587e-05,capitulation
2026-02-06T06:00:00+00:00,BNB,0.0001354396,capitulation
2026-02-06T06:00:00+00:00,BTC,0.0001354396,capitulation
2026-02-06T07:00:00+00:00,BNB,8.79791e-05,capitulation
2026-02-06T07:00:00+00:00,BTC,8.79791e-05,capitulation
2026-02-06T08:00:00+00:00,BNB,3.3886e-06,capitulation
2026-02-06T08:00:00+00:00,BTC,3.3886e-06,capitulation
2026-02-06T09:00:00+00:00,BNB,8.765e-07,capitulation
2026-02-06T09:00:00+00:00,BTC,8.765e-07,capitulation
2026-02-06T10:00:00+00:00,BNB,4.77231e-05,capitulation
2026-02-06T10:00:00+00:00,BTC,4.77231e-05,capitulation
2026-02-06T11:00:00+00:00,BNB,7.1671e-06,capitulation
2026-02-06T11:00:00+00:00,BTC,7.1671e-06,capitulation
2026-02-06T12:00:00+00:00,BNB,2.12282e-05,capitulation
2026-02-06T12:00:00+00:00,BTC,2.12282e-05,capitulation
2026-02-06T13:00:00+00:00,BNB,1.7533e-06,capitulation
2026-02-06T13:00:00+00:00,BTC,1.7533e-06,capitulation
2026-02-06T14:00:00+00:00,BNB,3.25104e-05,capitulation
2026-02-06T14:00:00+00:00,BTC,3.25104e-05,capitulation
2026-02-06T15:00:00+00:00,BNB,3.43134e-05,capitulation
2026-02-06T15:00:00+00:00,BTC,3.43134e-05,capitulation
2026-02-06T16:00:00+00:00,BNB,1.06575e-05,capitulation
2026-02-06T16:00:00+00:00,BTC,1.06575e-05,capitulation
2026-02-06T17:00:00+00:00,BNB,7.62518e-05,capitulation
2026-02-06T17:00:00+00:00,BTC,7.62518e-05,capitulation
2026-02-06T18:00:00+00:00,BNB,2.84825e-05,capitulation
2026-02-06T18:00:00+00:00,BTC,2.84825e-05,capitulation
2026-02-06T19:00:00+00:00,BNB,8.16e-08,capitulation
2026-02-06T19:00:00+00:00,BTC,8.16e-08,capitulation
2026-02-06T20:00:00+00:00,BNB,3.57734e-05,capitulation
2026-02-06T20:00:00+00:00,BTC,3.57734e-05,capitulation
2026-02-06T21:00:00+00:00,BNB,1.44147e-05,capitulation
2026-02-06T21:00:00+00:00,BTC,1.44147e-05,capitulation
2026-02-06T22:00:00+00:00,BNB,1.5675e-06,capitulation
2026-02-06T22:00:00+00:00,BTC,1.5675e-06,capitulation
2026-02-06T23:00:00+00:00,BNB,4.11443e-05,capitulation
2026-02-06T23:00:00+00:00,BTC,4.11443e-05,capitulation
2026-02-07T00:00:00+00:00,BNB,1.70095e-05,capitulation
2026-02-07T00:00:00+00:00,BTC,1.70095e-05,capitulation
2026-02-07T01:00:00+00:00,BNB,0.0033001456,capitulation
2026-02-07T01:00:00+00:00,BTC,0.0033001456,capitulation
2026-02-07T02:00:00+00:00,BNB,1.97277e-05,capitulation
2026-02-07T02:00:00+00:00,BTC,1.97277e-05,capitulation
2026-02-07T03:00:00+00:00,BNB,1.823e-06,capitulation
2026-02-07T03:00:00+00:00,BTC,1.823e-06,capitulation
2026-02-07T04:00:00+00:00,BNB,2.225e-05,capitulation
2026-02-07T04:00:00+00:00,BTC,2.225e-05,capitulation
2026-02-07T05:00:00+00:00,BNB,2.266e-07,capitulation
2026-02-07T05:00:00+00:00,BTC,2.266e-07,capitulation
2026-02-07T06:00:00+00:00,BNB,1.55097e-05,capitulation
2026-02-07T06:00:00+00:00,BTC,1.55097e-05,capitulation
2026-02-07T07:00:00+00:00,BNB,9.67751e-05,capitulation
2026-02-07T07:00:00+00:00,BTC,9.67751e-05,capitulation
2026-02-07T08:00:00+00:00,BNB,1.98075e-05,capitulation
2026-02-07T08:00:00+00:00,BTC,1.98075e-05,capitulation
2026-02-07T09:00:00+00:00,BNB,8.2363e-06,capitulation
2026-02-07T09:00:00+00:00,BTC,8.2363e-06,capitulation
2026-02-07T10:00:00+00:00,BNB,3.6929e-06,capitulation
2026-02-07T10:00:00+00:00,BTC,3.6929e-06,capitulation
2026-02-07T11:00:00+00:00,BNB,5.791e-07,capitulation
2026-02-07T11:00:00+00:00,BTC,5.791e-07,capitulation
2026-02-07T12:00:00+00:00,BNB,1.925e-07,capitulation
2026-02-07T12:00:00+00:00,BTC,1.925e-07,capitulation
2026-02-07T13:00:00+00:00,BNB,7.01525e-05,capitulation
2026-02-07T13:00:00+00:00,BTC,7.01525e-05,capitulation
2026-02-07T14:00:00+00:00,BNB,7.723e-07,capitulation
2026-02-07T14:00:00+00:00,BTC,7.723e-07,capitulation
2026-02-07T15:00:00+00:00,BNB,4.80304e-05,capitulation
2026-02-07T15:00:00+00:00,BTC,4.80304e-05,capitulation
2026-02-07T16:00:00+00:00,BNB,1.77878e-05,capitulation
2026-02-07T16:00:00+00:00,BTC,1.77878e-05,capitulation
2026-02-07T17:00:00+00:00,BNB,2.88585e-05,capitulation
2026-02-07T17:00:00+00:00,BTC,2.88585e-05,capitulation
2026-02-07T18:00:00+00:00,BNB,7.83279e-05,capitulation
2026-02-07T18:00:00+00:00,BTC,7.83279e-05,capitulation
2026-02-07T19:00:00+00:00,BNB,2.01023e-05,capitulation
2026-02-07T19:00:00+00:00,BTC,2.01023e-05,capitulation
2026-02-07T20:00:00+00:00,BNB,1.9963e-06,capitulation
2026-02-07T20:00:00+00:00,BTC,1.9963e-06,capitulation
2026-02-07T21:00:00+00:00,BNB,1.1451e-06,capitulation
2026-02-07T21:00:00+00:00,BTC,1.1451e-06,capitulation
2026-02-07T22:00:00+00:00,BNB,4.9782e-06,capitulation
2026-02-07T22:00:00+00:00,BTC,4.9782e-06,capitulation
2026-02-07T23:00:00+00:00,BNB,1.575e-07,capitulation
2026-02-07T23:00:00+00:00,BTC,1.575e-07,capitulation
2026-02-08T00:00:00+00:00,BNB,1.82494e-05,capitulation
2026-02-08T00:00:00+00:00,BTC,1.82494e-05,capitulation
2026-02-08T01:00:00+00:00,BNB,1.5888e-06,capitulation
2026-02-08T01:00:00+00:00,BTC,1.5888e-06,capitulation
2026-02-08T02:00:00+00:00,BNB,8.421e-07,capitulation
2026-02-08T02:00:00+00:00,BTC,8.421e-07,capitulation
2026-02-08T03:00:00+00:00,BNB,7.9994e-06,capitulation
2026-02-08T03:00:00+00:00,BTC,7.9994e-06,capitulation
2026-02-08T04:00:00+00:00,BNB,2.6683e-06,capitulation
2026-02-08T04:00:00+00:00,BTC,2.6683e-06,capitulation
2026-02-08T05:00:00+00:00,BNB,3.7703e-06,capitulation
2026-02-08T05:00:00+00:00,BTC,3.7703e-06,capitulation
2026-02-08T06:00:00+00:00,BNB,3.4883e-06,capitulation
2026-02-08T06:00:00+00:00,BTC,3.4883e-06,capitulation
2026-02-08T07:00:00+00:00,BNB,9.793e-07,capitulation
2026-02-08T07:00:00+00:00,BTC,9.793e-07,capitulation
2026-02-08T08:00:00+00:00,BNB,8.6164e-06,capitulation
2026-02-08T08:00:00+00:00,BTC,8.6164e-06,capitulation
2026-02-08T09:00:00+00:00,BNB,5.11334e-05,capitulation
2026-02-08T09:00:00+00:00,BTC,5.11334e-05,capitulation
2026-02-08T10:00:00+00:00,BNB,4.0674e-06,capitulation
2026-02-08T10:00:00+00:00,BTC,4.0674e-06,capitulation
2026-02-08T11:00:00+00:00,BNB,1.91642e-05,capitulation
2026-02-08T11:00:00+00:00,BTC,1.91642e-05,capitulation
2026-02-08T12:00:00+00:00,BNB,2.12584e-05,capitulation
2026-02-08T12:00:00+00:00,BTC,2.12584e-05,capitulation
2026-02-08T13:00:00+00:00,BNB,2.0976e-06,capitulation
2026-02-08T13:00:00+00:00,BTC,2.0976e-06,capitulation
2026-02-08T14:00:00+00:00,BNB,4.475e-06,capitulation
2026-02-08T14:00:00+00:00,BTC,4.475e-06,capitulation
2026-02-08T15:00:00+00:00,BNB,2.2268e-06,capitulation
2026-02-08T15:00:00+00:00,BTC,2.2268e-06,capitulation
2026-02-08T16:00:00+00:00,BNB,1.4668e-05,capitulation
2026-02-08T16:00:00+00:00,BTC,1.4668e-05,capitulation
2026-02-08T17:00:00+00:00,BNB,2.87847e-05,capitulation
2026-02-08T17:00:00+00:00,BTC,2.87847e-05,capitulation
2026-02-08T18:00:00+00:00,BNB,5.1595e-06,capitulation
2026-02-08T18:00:00+00:00,BTC,5.1595e-06,capitulation
2026-02-08T19:00:00+00:00,BNB,3.7932e-06,capitulation
2026-02-08T19:00:00+00:00,BTC,3.7932e-06,capitulation
2026-02-08T20:00:00+00:00,BNB,2.44244e-05,capitulation
2026-02-08T20:00:00+00:00,BTC,2.44244e-05,capitulation
2026-02-08T21:00:00+00:00,BNB,1.61746e-05,capitulation
2026-02-08T21:00:00+00:00,BTC,1.61746e-05,capitulation
2026-02-08T22:00:00+00:00,BNB,1.26734e-05,capitulation
2026-02-08T22:00:00+00:00,BTC,1.26734e-05,capitulation
2026-02-08T23:00:00+00:00,BNB,1.77525e-05,capitulation
2026-02-08T23:00:00+00:00,BTC,1.77525e-05,capitulation
2026-02-09T00:00:00+00:00,BNB,2.36775e-05,capitulation
2026-02-09T00:00:00+00:00,BTC,2.36775e-05,capitulation
2026-02-09T01:00:00+00:00,BNB,0.0011104352,capitulation
2026-02-09T01:00:00+00:00,BTC,0.0011104352,capitulation
2026-02-09T02:00:00+00:00,BNB,7.85e-08,capitulation
2026-02-09T02:00:00+00:00,BTC,7.85e-08,capitulation
2026-02-09T03:00:00+00:00,BNB,4.48308e-05,capitulation
2026-02-09T03:00:00+00:00,BTC,4.48308e-05,capitulation
2026-02-09T04:00:00+00:00,BNB,2.9149e-05,capitulation
2026-02-09T04:00:00+00:00,BTC,2.9149e-05,capitulation
2026-02-09T05:00:00+00:00,BNB,2.6269e-06,capitulation
2026-02-09T05:00:00+00:00,BTC,2.6269e-06,capitulation
2026-02-09T06:00:00+00:00,BNB,6.7777e-06,capitulation
2026-02-09T06:00:00+00:00,BTC,6.7777e-06,capitulation
2026-02-09T07:00:00+00:00,BNB,5.47921e-05,capitulation
2026-02-09T07:00:00+00:00,BTC,5.47921e-05,capitulation
2026-02-09T08:00:00+00:00,BNB,1.5995e-06,capitulation
2026-02-09T08:00:00+00:00,BTC,1.5995e-06,capitulation
2026-02-09T09:00:00+00:00,BNB,1.28644e-05,capitulation
2026-02-09T09:00:00+00:00,BTC,1.28644e-05,capitulation
2026-02-09T10:00:00+00:00,BNB,3.88599e-05,capitulation
2026-02-09T10:00:00+00:00,BTC,3.88599e-05,capitulation
2026-02-09T11:00:00+00:00,BNB,4.61249e-05,capitulation
2026-02-09T11:00:00+00:00,BTC,4.61249e-05,capitulation
2026-02-09T12:00:00+00:00,BNB,8.804e-07,capitulation
2026-02-09T12:00:00+00:00,BTC,8.804e-07,capitulation
2026-02-09T13:00:00+00:00,BNB,5.296e-07,capitulation
2026-02-09T13:00:00+00:00,BTC,5.296e-07,capitulation
2026-02-09T14:00:00+00:00,BNB,1.19288e-05,capitulation
2026-02-09T14:00:00+00:00,BTC,1.19288e-05,capitulation
2026-02-09T15:00:00+00:00,BNB,2.90101e-05,capitulation
2026-02-09T15:00:00+00:00,BTC,2.90101e-05,capitulation
2026-02-09T16:00:00+00:00,BNB,4.90667e-05,capitulation
2026-02-09T16:00:00+00:00,BTC,4.90667e-05,capitulation
2026-02-09T17:00:00+00:00,BNB,2.00333e-05,capitulation
2026-02-09T17:00:00+00:00,BTC,2.00333e-05,capitulation
2026-02-09T18:00:00+00:00,BNB,1.17582e-05,capitulation
2026-02-09T18:00:00+00:00,BTC,1.17582e-05,capitulation
2026-02-09T19:00:00+00:00,BNB,5.3258e-06,capitulation
2026-02-09T19:00:00+00:00,BTC,5.3258e-06,capitulation
2026-02-09T20:00:00+00:00,BNB,1.91932e-05,capitulation
2026-02-09T20:00:00+00:00,BTC,1.91932e-05,capitulation
2026-02-09T21:00:00+00:00,BNB,2.2209e-06,capitulation
2026-02-09T21:00:00+00:00,BTC,2.2209e-06,capitulation
2026-02-09T22:00:00+00:00,BNB,1.09886e-05,capitulation
2026-02-09T22:00:00+00:00,BTC,1.09886e-05,capitulation
2026-02-09T23:00:00+00:00,BNB,4.9086e-06,capitulation
2026-02-09T23:00:00+00:00,BTC,4.9086e-06,capitulation
2026-02-10T00:00:00+00:00,BNB,2.1801e-06,capitulation
2026-02-10T00:00:00+00:00,BTC,2.1801e-06,capitulation
2026-02-10T01:00:00+00:00,BNB,0.0010951363,capitulation
2026-02-10T01:00:00+00:00,BTC,0.0010951363,capitulation
2026-02-10T02:00:00+00:00,BNB,3.47535e-05,capitulation
2026-02-10T02:00:00+00:00,BTC,3.47535e-05,capitulation
2026-02-10T03:00:00+00:00,BNB,6.66642e-05,capitulation
2026-02-10T03:00:00+00:00,BTC,6.66642e-05,capitulation
2026-02-10T04:00:00+00:00,BNB,3.53816e-05,capitulation
2026-02-10T04:00:00+00:00,BTC,3.53816e-05,capitulation
2026-02-10T05:00:00+00:00,BNB,9.2511e-06,capitulation
2026-02-10T05:00:00+00:00,BTC,9.2511e-06,capitulation
2026-02-10T06:00:00+00:00,BNB,6.19e-06,capitulation
2026-02-10T06:00:00+00:00,BTC,6.19e-06,capitulation
2026-02-10T07:00:00+00:00,BNB,6.757e-06,capitulation
2026-02-10T07:00:00+00:00,BTC,6.757e-06,capitulation
2026-02-10T08:00:00+00:00,BNB,3.6644e-06,capitulation
2026-02-10T08:00:00+00:00,BTC,3.6644e-06,capitulation
2026-02-10T09:00:00+00:00,BNB,5.5603e-06,capitulation
2026-02-10T09:00:00+00:00,BTC,5.5603e-06,capitulation
2026-02-10T10:00:00+00:00,BNB,4.3892e-06,capitulation
2026-02-10T10:00:00+00:00,BTC,4.3892e-06,capitulation
2026-02-10T11:00:00+00:00,BNB,4.592e-07,capitulation
2026-02-10T11:00:00+00:00,BTC,4.592e-07,capitulation
2026-02-10T12:00:00+00:00,BNB,8.1937e-06,capitulation
2026-02-10T12:00:00+00:00,BTC,8.1937e-06,capitulation
2026-02-10T13:00:00+00:00,BNB,4.2952e-06,capitulation
2026-02-10T13:00:00+00:00,BTC,4.2952e-06,capitulation
2026-02-10T14:00:00+00:00,BNB,1.61248e-05,capitulation
2026-02-10T14:00:00+00:00,BTC,1.61248e-05,capitulation
2026-02-10T15:00:00+00:00,BNB,4.36431e-05,capitulation
2026-02-10T15:00:00+00:00,BTC,4.36431e-05,capitulation
2026-02-10T16:00:00+00:00,BNB,9.372e-07,capitulation
2026-02-10T16:00:00+00:00,BTC,9.372e-07,capitulation
2026-02-10T17:00:00+00:00,BNB,0.0001463461,capitulation
2026-02-10T17:00:00+00:00,BTC,0.0001463461,capitulation
2026-02-10T18:00:00+00:00,BNB,0.0001374825,capitulation
2026-02-10T18:00:00+00:00,BTC,0.0001374825,capitulation
2026-02-10T19:00:00+00:00,BNB,0.0001337976,capitulation
2026-02-10T19:00:00+00:00,BTC,0.0001337976,capitulation
2026-02-10T20:00:00+00:00,BNB,0.0002423677,capitulation
2026-02-10T20:00:00+00:00,BTC,0.0002423677,capitulation
2026-02-10T21:00:00+00:00,BNB,0.0001796839,capitulation
2026-02-10T21:00:00+00:00,BTC,0.0001796839,capitulation
2026-02-10T22:00:00+00:00,BNB,2.3729e-06,capitulation
2026-02-10T22:00:00+00:00,BTC,2.3729e-06,capitulation
2026-02-10T23:00:00+00:00,BNB,1.70191e-05,capitulation
2026-02-10T23:00:00+00:00,BTC,1.70191e-05,capitulation
2026-02-11T00:00:00+00:00,BNB,1.9504e-06,capitulation
2026-02-11T00:00:00+00:00,BTC,1.9504e-06,capitulation
2026-02-11T01:00:00+00:00,BNB,0.0011970045,capitulation
2026-02-11T01:00:00+00:00,BTC,0.0011970045,capitulation
2026-02-11T02:00:00+00:00,BNB,1.84184e-05,capitulation
2026-02-11T02:00:00+00:00,BTC,1.84184e-05,capitulation
2026-02-11T03:00:00+00:00,BNB,5.9113e-06,capitulation
2026-02-11T03:00:00+00:00,BTC,5.9113e-06,capitulation
2026-02-11T04:00:00+00:00,BNB,2.51443e-05,capitulation
2026-02-11T04:00:00+00:00,BTC,2.51443e-05,capitulation
2026-02-11T05:00:00+00:00,BNB,2.46995e-05,capitulation
2026-02-11T05:00:00+00:00,BTC,2.46995e-05,capitulation
2026-02-11T06:00:00+00:00,BNB,8.17e-08,capitulation
2026-02-11T06:00:00+00:00,BTC,8.17e-08,capitulation
2026-02-11T07:00:00+00:00,BNB,1.21878e-05,capitulation
2026-02-11T07:00:00+00:00,BTC,1.21878e-05,capitulation
2026-02-11T08:00:00+00:00,BNB,5.8282e-06,capitulation
2026-02-11T08:00:00+00:00,BTC,5.8282e-06,capitulation
2026-02-11T09:00:00+00:00,BNB,1.1992e-06,capitulation
2026-02-11T09:00:00+00:00,BTC,1.1992e-06,capitulation
2026-02-11T10:00:00+00:00,BNB,1.09965e-05,capitulation
2026-02-11T10:00:00+00:00,BTC,1.09965e-05,capitulation
2026-02-11T11:00:00+00:00,BNB,3.2824e-06,capitulation
2026-02-11T11:00:00+00:00,BTC,3.2824e-06,capitulation
2026-02-11T12:00:00+00:00,BNB,2.551e-05,capitulation
2026-02-11T12:00:00+00:00,BTC,2.551e-05,capitulation
2026-02-11T13:00:00+00:00,BNB,1.8054e-06,capitulation
2026-02-11T13:00:00+00:00,BTC,1.8054e-06,capitulation
2026-02-11T14:00:00+00:00,BNB,9.91227e-05,capitulation
2026-02-11T14:00:00+00:00,BTC,9.91227e-05,capitulation
2026-02-11T15:00:00+00:00,BNB,4.57672e-05,capitulation
2026-02-11T15:00:00+00:00,BTC,4.57672e-05,capitulation
2026-02-11T16:00:00+00:00,BNB,2.1641e-06,capitulation
2026-02-11T16:00:00+00:00,BTC,2.1641e-06,capitulation
2026-02-11T17:00:00+00:00,BNB,2.4305e-06,capitulation
2026-02-11T17:00:00+00:00,BTC,2.4305e-06,capitulation
2026-02-11T18:00:00+00:00,BNB,5.31317e-05,capitulation
2026-02-11T18:00:00+00:00,BTC,5.31317e-05,capitulation
2026-02-11T19:00:00+00:00,BNB,3.1492e-06,capitulation
2026-02-11T19:00:00+00:00,BTC,3.1492e-06,capitulation
2026-02-11T20:00:00+00:00,BNB,1.07235e-05,capitulation
2026-02-11T20:00:00+00:00,BTC,1.07235e-05,capitulation
2026-02-11T21:00:00+00:00,BNB,1.01542e-05,capitulation
2026-02-11T21:00:00+00:00,BTC,1.01542e-05,capitulation
2026-02-11T22:00:00+00:00,BNB,2.8193e-05,capitulation
2026-02-11T22:00:00+00:00,BTC,2.8193e-05,capitulation
2026-02-11T23:00:00+00:00,BNB,6.9639e-06,capitulation
2026-02-11T23:00:00+00:00,BTC,6.9639e-06,capitulation
2026-02-12T00:00:00+00:00,BNB,2.41642e-05,capitulation
2026-02-12T00:00:00+00:00,BTC,2.41642e-05,capitulation
2026-02-12T01:00:00+00:00,BNB,0.0012125242,capitulation
2026-02-12T01:00:00+00:00,BTC,0.0012125242,capitulation
2026-02-12T02:00:00+00:00,BNB,6.2328e-06,capitulation
2026-02-12T02:00:00+00:00,BTC,6.2328e-06,capitulation
2026-02-12T03:00:00+00:00,BNB,5.85338e-05,capitulation
2026-02-12T03:00:00+00:00,BTC,5.85338e-05,capitulation
2026-02-12T04:00:00+00:00,BNB,9.603e-07,capitulation
2026-02-12T04:00:00+00:00,BTC,9.603e-07,capitulation
2026-02-12T05:00:00+00:00,BNB,1.68147e-05,capitulation
2026-02-12T05:00:00+00:00,BTC,1.68147e-05,capitulation
2026-02-12T06:00:00+00:00,BNB,4.361e-07,capitulation
2026-02-12T06:00:00+00:00,BTC,4.361e-07,capitulation
2026-02-12T07:00:00+00:00,BNB,4.3034e-06,capitulation
2026-02-12T07:00:00+00:00,BTC,4.3034e-06,capitulation
2026-02-12T08:00:00+00:00,BNB,1.1308e-06,capitulation
2026-02-12T08:00:00+00:00,BTC,1.1308e-06,capitulation
2026-02-12T09:00:00+00:00,BNB,7.3597e-06,capitulation
2026-02-12T09:00:00+00:00,BTC,7.3597e-06,capitulation
2026-02-12T10:00:00+00:00,BNB,4.407e-06,capitulation
2026-02-12T10:00:00+00:00,BTC,4.407e-06,capitulation
2026-02-12T11:00:00+00:00,BNB,1.41589e-05,capitulation
2026-02-12T11:00:00+00:00,BTC,1.41589e-05,capitulation
2026-02-12T12:00:00+00:00,BNB,2.02234e-05,capitulation
2026-02-12T12:00:00+00:00,BTC,2.02234e-05,capitulation
2026-02-12T13:00:00+00:00,BNB,3.94663e-05,capitulation
2026-02-12T13:00:00+00:00,BTC,3.94663e-05,capitulation
2026-02-12T14:00:00+00:00,BNB,2.07222e-05,capitulation
2026-02-12T14:00:00+00:00,BTC,2.07222e-05,capitulation
2026-02-12T15:00:00+00:00,BNB,4.49444e-05,capitulation
2026-02-12T15:00:00+00:00,BTC,4.49444e-05,capitulation
2026-02-12T16:00:00+00:00,BNB,0.000287098,capitulation
2026-02-12T16:00:00+00:00,BTC,0.000287098,capitulation
2026-02-12T17:00:00+00:00,BNB,8.72242e-05,capitulation
2026-02-12T17:00:00+00:00,BTC,8.72242e-05,capitulation
2026-02-12T18:00:00+00:00,BNB,0.0003930085,capitulation
2026-02-12T18:00:00+00:00,BTC,0.0003930085,capitulation
2026-02-12T19:00:00+00:00,BNB,4.922e-07,capitulation
2026-02-12T19:00:00+00:00,BTC,4.922e-07,capitulation
2026-02-12T20:00:00+00:00,BNB,0.0001182328,capitulation
2026-02-12T20:00:00+00:00,BTC,0.0001182328,capitulation
2026-02-12T21:00:00+00:00,BNB,0.0002420995,capitulation
2026-02-12T21:00:00+00:00,BTC,0.0002420995,capitulation
2026-02-12T22:00:00+00:00,BNB,2.14675e-05,capitulation
2026-02-12T22:00:00+00:00,BTC,2.14675e-05,capitulation
2026-02-12T23:00:00+00:00,BNB,3.67287e-05,capitulation
2026-02-12T23:00:00+00:00,BTC,3.67287e-05,capitulation
2026-02-13T00:00:00+00:00,BNB,0.000130976,capitulation
2026-02-13T00:00:00+00:00,BTC,0.000130976,capitulation
2026-02-13T01:00:00+00:00,BNB,2.79804e-05,capitulation
2026-02-13T01:00:00+00:00,BTC,2.79804e-05,capitulation
2026-02-13T02:00:00+00:00,BNB,0.0006237822,capitulation
2026-02-13T02:00:00+00:00,BTC,0.0006237822,capitulation
2026-02-13T03:00:00+00:00,BNB,7.2964e-05,capitulation
2026-02-13T03:00:00+00:00,BTC,7.2964e-05,capitulation
2026-02-13T04:00:00+00:00,BNB,0.0001047855,capitulation
2026-02-13T04:00:00+00:00,BTC,0.0001047855,capitulation
